	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000058444	5.157662231179296	3.3481386438182863	5.124239426639381	3.944936322218737	5.24868301519994	3.829825256394814
ENSMUSG00000038168	4.9342216265527465	3.2182439521905626	4.783904865011074	3.894889296370102	4.868141976482737	3.18307543559716
ENSMUSG00000024533	5.048441803550404	3.331974291182824	5.090723496942637	3.977192847531812	5.074964470351285	3.2292600110279217
ENSMUSG00000111567	3.602154801940063	3.2791260201776784	3.296131777309548	2.754265896041749	3.3060495490645896	2.8915518131258167
ENSMUSG00000105184	2.951272904183981	3.191881183272379	2.8980688573709394	2.866090887195011	3.0635260648660734	3.0572589997676403
ENSMUSG00000089829	3.7334519337056857	3.282298026879403	3.680160218912047	3.852221902123364	3.5068117037724647	3.2918259955721614
ENSMUSG00000085912	4.24021049962657	3.4148001524354745	4.853481923069136	4.162508548001011	4.252323184041461	3.674521514561793
ENSMUSG00000096044	4.2018603067781175	2.637799829120047	3.868434645240301	2.1378943958207324	3.84372069577464	2.172087192269901
ENSMUSG00000031354	3.555584114668628	2.846859147693469	3.385530667607787	2.647493752918145	3.411610447648847	2.5375471038088864
ENSMUSG00000031818	3.63467170188636	3.070498774922203	4.086261782968196	3.987497920851184	3.732993315564938	3.5376717876171697
ENSMUSG00000060205	3.62240158938082	3.1604215075168165	3.436570215303843	3.0183690771008798	3.5775891605034613	3.117953612863144
ENSMUSG00000108278	3.221753194318869	3.198788088525669	2.9884466767962725	2.9518111951708743	2.791525740165087	2.5470220351233523
ENSMUSG00000029422	4.354949310349636	3.4101071442268527	4.123326513020338	4.304669723442472	4.265250132031635	3.726191547721653
ENSMUSG00000028188	4.628542864417926	3.3002707647140337	4.463338798146683	4.149011957151232	4.481564443202236	3.7439064455712288
ENSMUSG00000022427	3.03098621908211	3.2845442747878955	3.1312872360195176	3.959740187116852	3.045541244939582	3.6150379173002016
ENSMUSG00000109403	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0
ENSMUSG00000092309	3.0421632029504653	3.136239512535005	3.0570345107879637	2.882286606913966	2.8795961486347488	2.966619428609253
ENSMUSG00000029642	4.365142158814016	3.3033170380358454	4.584345926796436	4.544349252029124	4.515337596037878	3.673405239777337
ENSMUSG00000056214	4.711819597122167	3.3432634764692253	4.940831234349066	4.079580830237795	4.812076199347661	3.571414156783144
ENSMUSG00000032690	4.149012696727941	3.148893526455323	4.483555490329831	3.4228052923162937	4.205259865618961	3.2780535944200224
ENSMUSG00000106719	3.988005257601975	3.047308622893039	4.113247556576173	3.1947902046865178	4.125578035898597	2.935806181233109
ENSMUSG00000002963	3.4587103512695654	3.2893257991725693	4.143250473841704	4.036619834160337	3.527567394051757	3.431908702979549
